invoice_id,branch,city,customer_type,gender,product_line,product,unit_price,quantity,tax,total,date_venda,time_venda,payment,cogs,gross_margin,gross_income,rating
INV-0450,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Chocolate Importado,161.66,8,64.66,1357.94,2024-03-08,13:00:00,Dinheiro,1293.28,18.66,253.39,5.1
INV-0451,A,São Paulo,Normal,Feminino,Esporte e Saúde,Yoga Mat,276.32,1,13.82,290.14,2024-04-21,19:42:00,Pix,276.32,28.24,81.94,7.0
INV-0452,B,Rio de Janeiro,Membro,Feminino,Casa e Jardim,Almofada,129.91,9,58.46,1227.65,2024-04-16,10:11:00,Cartão de Crédito,1169.19,18.34,225.15,7.8
INV-0453,C,Brasília,Membro,Feminino,Alimentos e Bebidas,Café Premium,428.38,10,214.19,4497.99,2024-02-14,10:06:00,Cartão de Débito,4283.8,35.14,1580.59,5.8
INV-0454,A,São Paulo,Membro,Feminino,Casa e Jardim,Vaso Decorativo,377.17,6,113.15,2376.17,2024-06-02,15:23:00,Pix,2263.02,37.94,901.52,4.6
INV-0455,B,Rio de Janeiro,Normal,Masculino,Casa e Jardim,Luminária,75.93,5,18.98,398.63,2024-04-17,13:39:00,Pix,379.65,19.88,79.25,6.5
INV-0456,C,Brasília,Normal,Masculino,Eletrônicos,Smartphone,219.26,6,65.78,1381.34,2024-11-15,15:59:00,Dinheiro,1315.56,17.79,245.74,7.5
INV-0457,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Snack Orgânico,405.91,10,202.96,4262.06,2024-04-09,10:07:00,Pix,4059.1,16.98,723.7,5.7
INV-0458,C,Brasília,Membro,Masculino,Eletrônicos,Fone de Ouvido,212.88,6,63.86,1341.14,2024-04-18,10:40:00,Pix,1277.28,20.49,274.8,8.8
INV-0459,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Vinho Tinto,258.28,6,77.48,1627.16,2024-06-19,15:25:00,Dinheiro,1549.68,33.01,537.13,4.7
INV-0460,C,Brasília,Membro,Masculino,Beleza e Cuidados,Sérum Facial,171.95,6,51.59,1083.29,2024-08-30,10:41:00,Cartão de Débito,1031.7,37.67,408.08,6.9
INV-0461,A,São Paulo,Normal,Feminino,Alimentos e Bebidas,Suco Natural,394.15,7,137.95,2897.0,2024-09-23,14:36:00,Pix,2759.05,37.83,1095.94,4.3
INV-0462,C,Brasília,Membro,Masculino,Beleza e Cuidados,Shampoo Premium,401.77,6,120.53,2531.15,2024-01-16,15:24:00,Dinheiro,2410.62,11.99,303.48,4.9
INV-0463,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Sérum Facial,433.65,5,108.41,2276.66,2024-01-17,14:26:00,Cartão de Crédito,2168.25,31.16,709.41,5.9
INV-0464,A,São Paulo,Normal,Feminino,Eletrônicos,Fone de Ouvido,115.91,5,28.98,608.53,2024-01-20,13:58:00,Dinheiro,579.55,15.25,92.8,6.2
INV-0465,C,Brasília,Normal,Masculino,Eletrônicos,Fone de Ouvido,103.2,8,41.28,866.88,2024-06-16,12:49:00,Cartão de Débito,825.6,31.97,277.14,7.1
INV-0466,C,Brasília,Membro,Masculino,Eletrônicos,Smartwatch,235.09,9,105.79,2221.6,2024-01-23,20:54:00,Cartão de Crédito,2115.81,13.48,299.47,5.9
INV-0467,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Whey Protein,265.08,5,66.27,1391.67,2024-11-23,13:20:00,Cartão de Crédito,1325.4,10.67,148.49,8.6
INV-0468,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Chocolate Importado,338.85,5,84.71,1778.96,2024-01-08,19:35:00,Pix,1694.25,14.48,257.59,5.6
INV-0469,A,São Paulo,Normal,Feminino,Esporte e Saúde,Whey Protein,79.36,5,19.84,416.64,2024-06-08,19:57:00,Dinheiro,396.8,27.22,113.41,5.0
INV-0470,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Relógio,240.66,1,12.03,252.69,2024-08-06,16:11:00,Cartão de Crédito,240.66,13.18,33.3,4.3
INV-0471,C,Brasília,Normal,Feminino,Beleza e Cuidados,Sérum Facial,172.84,4,34.57,725.93,2024-09-30,11:59:00,Dinheiro,691.36,31.39,227.87,8.0
INV-0472,A,São Paulo,Normal,Masculino,Casa e Jardim,Quadro,233.24,8,93.3,1959.22,2024-03-14,19:16:00,Cartão de Crédito,1865.92,24.12,472.56,9.7
INV-0473,A,São Paulo,Normal,Feminino,Moda e Acessórios,Óculos de Sol,248.88,2,24.89,522.65,2024-08-24,12:18:00,Pix,497.76,24.26,126.79,6.1
INV-0474,C,Brasília,Membro,Masculino,Moda e Acessórios,Relógio,410.6,2,41.06,862.26,2024-06-03,18:29:00,Pix,821.2,19.78,170.56,7.9
INV-0475,B,Rio de Janeiro,Membro,Masculino,Casa e Jardim,Quadro,487.21,7,170.52,3580.99,2024-12-21,19:27:00,Cartão de Débito,3410.47,11.98,429.0,5.2
INV-0476,B,Rio de Janeiro,Membro,Masculino,Casa e Jardim,Quadro,372.29,10,186.15,3909.05,2024-11-01,17:20:00,Cartão de Crédito,3722.9,35.1,1372.08,4.7
INV-0477,B,Rio de Janeiro,Normal,Masculino,Esporte e Saúde,Whey Protein,44.11,2,4.41,92.63,2024-07-13,15:31:00,Pix,88.22,30.57,28.32,7.6
INV-0478,A,São Paulo,Membro,Masculino,Beleza e Cuidados,Perfume,380.97,3,57.15,1200.06,2024-11-11,19:28:00,Cartão de Crédito,1142.91,23.59,283.09,5.7
INV-0479,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Chocolate Importado,460.07,7,161.02,3381.51,2024-02-15,19:00:00,Dinheiro,3220.49,31.53,1066.19,9.5
INV-0480,B,Rio de Janeiro,Normal,Masculino,Esporte e Saúde,Garrafa Térmica,190.92,9,85.91,1804.19,2024-10-13,15:07:00,Cartão de Crédito,1718.28,39.04,704.36,4.0
INV-0481,A,São Paulo,Normal,Feminino,Moda e Acessórios,Camiseta,358.77,7,125.57,2636.96,2024-12-05,12:30:00,Dinheiro,2511.39,21.45,565.63,7.3
INV-0482,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Chocolate Importado,85.59,3,12.84,269.61,2024-01-09,12:46:00,Pix,256.77,14.03,37.83,4.4
INV-0483,A,São Paulo,Membro,Masculino,Casa e Jardim,Almofada,431.47,10,215.74,4530.44,2024-08-20,18:27:00,Pix,4314.7,37.91,1717.49,7.7
INV-0484,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Suplemento,218.14,1,10.91,229.05,2024-05-01,18:17:00,Cartão de Débito,218.14,27.34,62.62,9.1
INV-0485,C,Brasília,Membro,Feminino,Casa e Jardim,Quadro,288.39,6,86.52,1816.86,2024-12-19,11:09:00,Cartão de Crédito,1730.34,13.39,243.28,6.9
INV-0486,B,Rio de Janeiro,Membro,Feminino,Beleza e Cuidados,Sérum Facial,130.16,2,13.02,273.34,2024-10-23,14:39:00,Cartão de Crédito,260.32,30.52,83.42,7.2
INV-0487,C,Brasília,Normal,Masculino,Eletrônicos,Notebook,261.2,8,104.48,2194.08,2024-06-29,14:18:00,Pix,2089.6,27.22,597.23,6.0
INV-0488,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Café Premium,318.36,10,159.18,3342.78,2024-05-29,19:01:00,Cartão de Crédito,3183.6,15.07,503.76,4.3
INV-0489,A,São Paulo,Membro,Masculino,Moda e Acessórios,Óculos de Sol,133.5,10,66.75,1401.75,2024-01-08,11:38:00,Dinheiro,1335.0,18.43,258.34,9.1
INV-0490,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Snack Orgânico,405.84,5,101.46,2130.66,2024-04-02,18:55:00,Dinheiro,2029.2,33.48,713.34,5.4
INV-0491,A,São Paulo,Membro,Masculino,Eletrônicos,Notebook,378.85,7,132.6,2784.55,2024-08-13,20:10:00,Pix,2651.95,33.11,921.96,5.4
INV-0492,C,Brasília,Membro,Feminino,Alimentos e Bebidas,Snack Orgânico,380.19,2,38.02,798.4,2024-08-31,14:30:00,Dinheiro,760.38,11.58,92.45,6.8
INV-0493,A,São Paulo,Normal,Feminino,Beleza e Cuidados,Sérum Facial,138.69,9,62.41,1310.62,2024-08-17,16:43:00,Pix,1248.21,36.11,473.26,4.1
INV-0494,C,Brasília,Membro,Masculino,Moda e Acessórios,Relógio,478.53,7,167.49,3517.2,2024-05-19,15:17:00,Dinheiro,3349.71,28.31,995.72,7.9
INV-0495,B,Rio de Janeiro,Normal,Feminino,Moda e Acessórios,Camiseta,369.81,10,184.91,3883.01,2024-12-12,12:20:00,Cartão de Débito,3698.1,33.11,1285.66,7.1
INV-0496,C,Brasília,Membro,Masculino,Esporte e Saúde,Whey Protein,211.51,9,95.18,1998.77,2024-04-22,14:16:00,Cartão de Crédito,1903.59,13.12,262.24,6.7
INV-0497,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Café Premium,475.74,2,47.57,999.05,2024-11-05,12:24:00,Cartão de Débito,951.48,31.24,312.1,4.7
INV-0498,A,São Paulo,Membro,Masculino,Beleza e Cuidados,Sérum Facial,154.34,2,15.43,324.11,2024-05-21,16:44:00,Dinheiro,308.68,29.16,94.51,9.5
INV-0499,B,Rio de Janeiro,Membro,Masculino,Beleza e Cuidados,Shampoo Premium,390.78,7,136.77,2872.23,2024-05-12,14:11:00,Dinheiro,2735.46,21.66,622.13,10.0
INV-0500,B,Rio de Janeiro,Normal,Masculino,Casa e Jardim,Luminária,326.29,2,32.63,685.21,2024-04-21,19:41:00,Cartão de Débito,652.58,14.32,98.12,8.6
INV-0501,C,Brasília,Membro,Feminino,Eletrônicos,Fone de Ouvido,45.73,10,22.87,480.17,2024-01-10,17:09:00,Cartão de Crédito,457.3,31.83,152.84,8.7
INV-0502,A,São Paulo,Normal,Feminino,Beleza e Cuidados,Perfume,353.03,7,123.56,2594.77,2024-09-08,17:27:00,Cartão de Débito,2471.21,27.24,706.82,7.1
INV-0503,C,Brasília,Membro,Masculino,Casa e Jardim,Luminária,477.54,8,191.02,4011.34,2024-07-02,15:43:00,Pix,3820.32,13.64,547.15,7.2
INV-0504,A,São Paulo,Normal,Masculino,Moda e Acessórios,Óculos de Sol,49.42,8,19.77,415.13,2024-04-13,12:35:00,Dinheiro,395.36,32.81,136.2,5.7
INV-0505,C,Brasília,Normal,Masculino,Eletrônicos,Fone de Ouvido,449.27,6,134.78,2830.4,2024-08-12,13:08:00,Pix,2695.62,24.6,696.28,9.3
INV-0506,A,São Paulo,Normal,Masculino,Eletrônicos,Tablet,40.87,9,18.39,386.22,2024-08-18,10:02:00,Pix,367.83,29.3,113.16,7.0
INV-0507,B,Rio de Janeiro,Normal,Masculino,Moda e Acessórios,Camiseta,113.72,9,51.17,1074.65,2024-10-01,12:47:00,Cartão de Crédito,1023.48,23.75,255.23,8.1
INV-0508,A,São Paulo,Membro,Masculino,Esporte e Saúde,Tênis Corrida,330.38,8,132.15,2775.19,2024-05-04,20:08:00,Pix,2643.04,37.22,1032.93,7.7
INV-0509,C,Brasília,Normal,Masculino,Eletrônicos,Tablet,233.53,3,35.03,735.62,2024-02-24,11:31:00,Cartão de Crédito,700.59,35.06,257.91,4.4
INV-0510,A,São Paulo,Membro,Masculino,Esporte e Saúde,Garrafa Térmica,175.3,7,61.35,1288.45,2024-10-21,18:08:00,Pix,1227.1,19.73,254.21,9.9
INV-0511,A,São Paulo,Normal,Masculino,Moda e Acessórios,Tênis,69.17,3,10.38,217.89,2024-07-08,18:10:00,Cartão de Crédito,207.51,32.73,71.32,5.0
INV-0512,C,Brasília,Membro,Masculino,Casa e Jardim,Vaso Decorativo,397.62,10,198.81,4175.01,2024-09-06,11:00:00,Cartão de Crédito,3976.2,21.28,888.44,4.9
INV-0513,A,São Paulo,Normal,Feminino,Eletrônicos,Tablet,349.26,4,69.85,1466.89,2024-08-18,16:15:00,Pix,1397.04,14.29,209.62,5.6
INV-0514,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Snack Orgânico,309.9,2,30.99,650.79,2024-06-27,16:00:00,Pix,619.8,28.82,187.56,8.7
INV-0515,A,São Paulo,Membro,Masculino,Esporte e Saúde,Tênis Corrida,432.74,9,194.73,4089.39,2024-11-16,20:13:00,Dinheiro,3894.66,25.23,1031.75,6.8
INV-0516,A,São Paulo,Membro,Masculino,Moda e Acessórios,Camiseta,253.78,3,38.07,799.41,2024-11-26,15:18:00,Pix,761.34,30.1,240.62,4.3
INV-0517,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Suco Natural,61.17,1,3.06,64.23,2024-01-15,17:32:00,Cartão de Crédito,61.17,37.75,24.25,5.1
INV-0518,A,São Paulo,Normal,Feminino,Eletrônicos,Smartphone,107.39,6,32.22,676.56,2024-04-26,11:15:00,Pix,644.34,16.9,114.34,4.7
INV-0519,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Protetor Solar,240.79,8,96.32,2022.64,2024-04-20,19:29:00,Cartão de Crédito,1926.32,11.63,235.23,6.6
INV-0520,B,Rio de Janeiro,Normal,Masculino,Alimentos e Bebidas,Suco Natural,319.69,5,79.92,1678.37,2024-12-20,19:03:00,Cartão de Débito,1598.45,16.07,269.71,4.8
INV-0521,A,São Paulo,Normal,Feminino,Moda e Acessórios,Tênis,93.89,6,28.17,591.51,2024-03-21,20:39:00,Pix,563.34,16.6,98.19,5.8
INV-0522,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Snack Orgânico,429.92,8,171.97,3611.33,2024-08-30,17:17:00,Pix,3439.36,35.87,1295.38,5.3
INV-0523,C,Brasília,Membro,Masculino,Eletrônicos,Fone de Ouvido,222.78,4,44.56,935.68,2024-03-17,19:57:00,Dinheiro,891.12,36.75,343.86,7.6
INV-0524,A,São Paulo,Normal,Masculino,Eletrônicos,Fone de Ouvido,218.59,7,76.51,1606.64,2024-02-20,17:31:00,Cartão de Crédito,1530.13,24.38,391.7,8.8
INV-0525,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Café Premium,75.03,5,18.76,393.91,2024-01-09,17:42:00,Cartão de Débito,375.15,17.17,67.63,10.0
INV-0526,C,Brasília,Membro,Feminino,Moda e Acessórios,Tênis,237.24,3,35.59,747.31,2024-07-08,20:29:00,Pix,711.72,36.23,270.75,6.4
INV-0527,C,Brasília,Normal,Masculino,Beleza e Cuidados,Perfume,270.15,5,67.54,1418.29,2024-11-09,18:36:00,Dinheiro,1350.75,22.78,323.09,5.6
INV-0528,C,Brasília,Membro,Feminino,Alimentos e Bebidas,Café Premium,445.11,2,44.51,934.73,2024-01-21,15:23:00,Dinheiro,890.22,21.49,200.87,6.8
INV-0529,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Snack Orgânico,490.81,4,98.16,2061.4,2024-10-24,13:48:00,Cartão de Débito,1963.24,26.19,539.88,7.9
INV-0530,B,Rio de Janeiro,Normal,Feminino,Beleza e Cuidados,Hidratante,145.8,2,14.58,306.18,2024-09-13,18:53:00,Pix,291.6,21.18,64.85,6.7
INV-0531,C,Brasília,Normal,Feminino,Eletrônicos,Fone de Ouvido,401.95,2,40.2,844.1,2024-02-14,11:25:00,Dinheiro,803.9,15.65,132.1,9.3
INV-0532,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Vinho Tinto,64.89,3,9.73,204.4,2024-09-23,20:01:00,Dinheiro,194.67,24.89,50.88,9.2
INV-0533,C,Brasília,Normal,Masculino,Moda e Acessórios,Óculos de Sol,215.86,1,10.79,226.65,2024-04-28,18:41:00,Dinheiro,215.86,18.75,42.5,4.4
INV-0534,C,Brasília,Normal,Feminino,Moda e Acessórios,Óculos de Sol,300.75,9,135.34,2842.09,2024-06-04,19:08:00,Pix,2706.75,35.26,1002.12,6.7
INV-0535,B,Rio de Janeiro,Normal,Masculino,Moda e Acessórios,Tênis,485.65,1,24.28,509.93,2024-03-26,19:59:00,Dinheiro,485.65,14.45,73.68,5.7
INV-0536,B,Rio de Janeiro,Membro,Masculino,Alimentos e Bebidas,Snack Orgânico,89.01,2,8.9,186.92,2024-03-05,17:16:00,Cartão de Débito,178.02,11.23,20.99,5.9
INV-0537,A,São Paulo,Normal,Masculino,Moda e Acessórios,Tênis,82.49,8,33.0,692.92,2024-06-03,11:58:00,Dinheiro,659.92,26.2,181.55,5.0
INV-0538,B,Rio de Janeiro,Normal,Masculino,Eletrônicos,Fone de Ouvido,86.47,9,38.91,817.14,2024-12-27,14:30:00,Dinheiro,778.23,39.27,320.89,6.0
INV-0539,C,Brasília,Normal,Masculino,Moda e Acessórios,Relógio,347.68,8,139.07,2920.51,2024-10-09,11:19:00,Dinheiro,2781.44,37.01,1080.88,4.8
INV-0540,C,Brasília,Normal,Masculino,Eletrônicos,Fone de Ouvido,55.32,1,2.77,58.09,2024-09-26,13:50:00,Dinheiro,55.32,28.24,16.4,5.2
INV-0541,A,São Paulo,Normal,Masculino,Moda e Acessórios,Tênis,488.16,7,170.86,3587.98,2024-11-05,18:03:00,Cartão de Crédito,3417.12,15.83,567.98,5.9
INV-0542,B,Rio de Janeiro,Normal,Masculino,Beleza e Cuidados,Shampoo Premium,199.2,1,9.96,209.16,2024-08-16,18:05:00,Dinheiro,199.2,18.54,38.78,6.1
INV-0543,C,Brasília,Normal,Feminino,Alimentos e Bebidas,Suco Natural,90.26,7,31.59,663.41,2024-10-27,19:05:00,Dinheiro,631.82,31.86,211.36,6.5
INV-0544,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Chocolate Importado,467.24,10,233.62,4906.02,2024-07-28,20:58:00,Cartão de Crédito,4672.4,32.68,1603.29,4.5
INV-0545,A,São Paulo,Membro,Feminino,Moda e Acessórios,Óculos de Sol,101.14,7,35.4,743.38,2024-06-03,19:19:00,Cartão de Débito,707.98,18.68,138.86,6.9
INV-0546,C,Brasília,Membro,Feminino,Casa e Jardim,Quadro,397.7,3,59.66,1252.76,2024-11-21,17:07:00,Cartão de Crédito,1193.1,17.88,223.99,9.7
INV-0547,B,Rio de Janeiro,Normal,Masculino,Beleza e Cuidados,Shampoo Premium,23.94,5,5.99,125.69,2024-11-02,15:37:00,Cartão de Débito,119.7,24.79,31.16,9.8
INV-0548,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Quadro,192.87,10,96.44,2025.14,2024-10-24,10:09:00,Cartão de Crédito,1928.7,10.53,213.25,5.6
INV-0549,C,Brasília,Normal,Masculino,Moda e Acessórios,Óculos de Sol,35.92,6,10.78,226.3,2024-07-01,10:18:00,Cartão de Débito,215.52,22.59,51.12,9.5
INV-0550,C,Brasília,Membro,Masculino,Moda e Acessórios,Relógio,384.7,10,192.35,4039.35,2024-06-10,20:51:00,Cartão de Débito,3847.0,32.58,1316.02,7.3
INV-0551,C,Brasília,Membro,Feminino,Moda e Acessórios,Bolsa,413.42,1,20.67,434.09,2024-09-05,16:21:00,Dinheiro,413.42,14.11,61.25,5.7
INV-0552,A,São Paulo,Membro,Masculino,Alimentos e Bebidas,Café Premium,399.6,9,179.82,3776.22,2024-09-26,18:45:00,Cartão de Débito,3596.4,28.4,1072.45,9.0
INV-0553,B,Rio de Janeiro,Membro,Feminino,Esporte e Saúde,Whey Protein,411.23,1,20.56,431.79,2024-07-04,12:52:00,Cartão de Crédito,411.23,24.39,105.31,5.9
INV-0554,C,Brasília,Membro,Feminino,Casa e Jardim,Quadro,24.09,2,2.41,50.59,2024-03-13,13:19:00,Dinheiro,48.18,16.67,8.43,9.1
INV-0555,A,São Paulo,Normal,Masculino,Alimentos e Bebidas,Chocolate Importado,48.09,8,19.24,403.96,2024-02-25,10:50:00,Cartão de Crédito,384.72,32.72,132.18,4.3
INV-0556,C,Brasília,Normal,Masculino,Beleza e Cuidados,Sérum Facial,455.18,1,22.76,477.94,2024-02-19,11:58:00,Cartão de Crédito,455.18,11.99,57.31,8.0
INV-0557,C,Brasília,Membro,Masculino,Esporte e Saúde,Tênis Corrida,24.34,3,3.65,76.67,2024-10-23,15:22:00,Dinheiro,73.02,35.38,27.13,9.7
INV-0558,C,Brasília,Membro,Masculino,Alimentos e Bebidas,Snack Orgânico,411.6,1,20.58,432.18,2024-05-24,12:57:00,Cartão de Crédito,411.6,25.87,111.8,8.3
INV-0559,C,Brasília,Membro,Masculino,Esporte e Saúde,Whey Protein,189.57,10,94.79,1990.49,2024-02-24,12:53:00,Pix,1895.7,15.55,309.52,8.0
INV-0560,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Óculos de Sol,65.29,6,19.59,411.33,2024-03-10,17:48:00,Pix,391.74,13.71,56.39,4.7
INV-0561,C,Brasília,Membro,Masculino,Moda e Acessórios,Bolsa,251.92,7,88.17,1851.61,2024-06-08,20:53:00,Dinheiro,1763.44,18.51,342.73,7.6
INV-0562,C,Brasília,Normal,Feminino,Casa e Jardim,Vaso Decorativo,102.5,2,10.25,215.25,2024-12-13,15:11:00,Pix,205.0,36.84,79.3,8.8
INV-0563,C,Brasília,Normal,Masculino,Eletrônicos,Fone de Ouvido,266.1,2,26.61,558.81,2024-12-21,19:06:00,Pix,532.2,13.58,75.89,6.4
INV-0564,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Hidratante,108.13,7,37.85,794.76,2024-09-12,14:48:00,Dinheiro,756.91,13.68,108.72,9.0
INV-0565,C,Brasília,Normal,Feminino,Beleza e Cuidados,Sérum Facial,243.15,10,121.58,2553.08,2024-09-18,14:09:00,Dinheiro,2431.5,38.5,982.94,9.9
INV-0566,A,São Paulo,Normal,Feminino,Casa e Jardim,Luminária,123.1,3,18.46,387.76,2024-02-04,17:43:00,Pix,369.3,10.89,42.23,8.4
INV-0567,B,Rio de Janeiro,Membro,Feminino,Eletrônicos,Tablet,314.76,2,31.48,661.0,2024-09-23,17:50:00,Dinheiro,629.52,32.81,216.87,8.0
INV-0568,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Vaso Decorativo,275.79,9,124.11,2606.22,2024-01-17,16:56:00,Dinheiro,2482.11,26.4,688.04,9.7
INV-0569,B,Rio de Janeiro,Normal,Feminino,Eletrônicos,Fone de Ouvido,235.23,1,11.76,246.99,2024-06-04,12:31:00,Pix,235.23,15.31,37.81,8.0
INV-0570,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Vaso Decorativo,288.74,8,115.5,2425.42,2024-10-19,17:30:00,Cartão de Crédito,2309.92,29.8,722.78,8.1
INV-0571,C,Brasília,Normal,Masculino,Esporte e Saúde,Tênis Corrida,252.4,7,88.34,1855.14,2024-05-25,15:03:00,Dinheiro,1766.8,28.51,528.9,6.1
INV-0572,A,São Paulo,Normal,Masculino,Eletrônicos,Smartwatch,406.68,10,203.34,4270.14,2024-06-23,16:06:00,Dinheiro,4066.8,10.81,461.6,9.3
INV-0573,B,Rio de Janeiro,Normal,Feminino,Casa e Jardim,Tapete,334.01,4,66.8,1402.84,2024-02-13,11:55:00,Cartão de Crédito,1336.04,17.04,239.04,5.9
INV-0574,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Camiseta,28.32,7,9.91,208.15,2024-05-16,10:44:00,Dinheiro,198.24,27.04,56.28,9.4
INV-0575,A,São Paulo,Normal,Feminino,Casa e Jardim,Quadro,167.99,2,16.8,352.78,2024-12-11,13:21:00,Pix,335.98,34.25,120.83,4.6
INV-0576,C,Brasília,Membro,Feminino,Casa e Jardim,Quadro,188.03,7,65.81,1382.02,2024-02-08,18:13:00,Dinheiro,1316.21,16.05,221.81,7.8
INV-0577,A,São Paulo,Normal,Feminino,Moda e Acessórios,Bolsa,316.04,2,31.6,663.68,2024-10-30,15:17:00,Cartão de Débito,632.08,31.53,209.26,7.5
INV-0578,C,Brasília,Normal,Feminino,Eletrônicos,Smartwatch,180.19,2,18.02,378.4,2024-06-02,16:42:00,Cartão de Débito,360.38,29.55,111.82,5.8
INV-0579,A,São Paulo,Normal,Feminino,Esporte e Saúde,Yoga Mat,316.23,8,126.49,2656.33,2024-01-10,20:45:00,Dinheiro,2529.84,30.15,800.88,7.3
INV-0580,C,Brasília,Membro,Feminino,Esporte e Saúde,Tênis Corrida,141.29,9,63.58,1335.19,2024-08-10,19:46:00,Pix,1271.61,34.27,457.57,9.1
INV-0581,C,Brasília,Normal,Masculino,Beleza e Cuidados,Perfume,82.39,3,12.36,259.53,2024-08-10,16:20:00,Pix,247.17,32.39,84.06,8.6
INV-0582,B,Rio de Janeiro,Normal,Feminino,Eletrônicos,Tablet,135.66,10,67.83,1424.43,2024-03-17,13:01:00,Cartão de Débito,1356.6,17.08,243.29,5.4
INV-0583,B,Rio de Janeiro,Normal,Feminino,Alimentos e Bebidas,Vinho Tinto,326.99,1,16.35,343.34,2024-01-15,14:50:00,Pix,326.99,16.06,55.14,5.6
INV-0584,A,São Paulo,Normal,Masculino,Moda e Acessórios,Relógio,37.11,2,3.71,77.93,2024-02-02,16:57:00,Cartão de Crédito,74.22,19.42,15.13,5.8
INV-0585,B,Rio de Janeiro,Membro,Masculino,Moda e Acessórios,Camiseta,289.78,9,130.4,2738.42,2024-10-24,18:16:00,Cartão de Crédito,2608.02,37.99,1040.33,7.1
INV-0586,A,São Paulo,Normal,Masculino,Casa e Jardim,Luminária,417.84,7,146.24,3071.12,2024-08-04,13:09:00,Dinheiro,2924.88,34.18,1049.71,8.5
INV-0587,A,São Paulo,Normal,Feminino,Eletrônicos,Tablet,134.61,10,67.3,1413.4,2024-12-24,11:20:00,Pix,1346.1,11.68,165.09,7.2
INV-0588,B,Rio de Janeiro,Normal,Masculino,Esporte e Saúde,Suplemento,187.87,6,56.36,1183.58,2024-11-06,10:53:00,Cartão de Débito,1127.22,34.64,409.99,4.1
INV-0589,C,Brasília,Normal,Masculino,Beleza e Cuidados,Perfume,161.54,6,48.46,1017.7,2024-09-30,13:54:00,Pix,969.24,37.09,377.46,8.1
INV-0590,A,São Paulo,Normal,Feminino,Casa e Jardim,Almofada,54.22,4,10.84,227.72,2024-03-23,17:40:00,Dinheiro,216.88,18.92,43.08,9.2
INV-0591,A,São Paulo,Membro,Feminino,Moda e Acessórios,Óculos de Sol,240.83,7,84.29,1770.1,2024-08-04,11:52:00,Pix,1685.81,37.79,668.92,6.0
INV-0592,C,Brasília,Normal,Masculino,Alimentos e Bebidas,Vinho Tinto,305.04,9,137.27,2882.63,2024-01-15,10:41:00,Pix,2745.36,32.13,926.19,6.7
INV-0593,C,Brasília,Membro,Feminino,Beleza e Cuidados,Hidratante,206.32,5,51.58,1083.18,2024-03-21,13:33:00,Cartão de Crédito,1031.6,19.41,210.25,4.5
INV-0594,C,Brasília,Normal,Feminino,Beleza e Cuidados,Hidratante,244.4,3,36.66,769.86,2024-06-16,14:12:00,Pix,733.2,17.82,137.19,8.1
INV-0595,B,Rio de Janeiro,Normal,Masculino,Eletrônicos,Fone de Ouvido,472.93,10,236.47,4965.77,2024-10-12,20:39:00,Pix,4729.3,16.73,830.77,9.7
INV-0596,A,São Paulo,Membro,Feminino,Beleza e Cuidados,Hidratante,353.62,3,53.04,1113.9,2024-11-03,14:09:00,Dinheiro,1060.86,11.49,127.99,7.7
INV-0597,A,São Paulo,Membro,Masculino,Eletrônicos,Notebook,388.95,8,155.58,3267.18,2024-04-24,13:12:00,Pix,3111.6,34.82,1137.63,7.0
INV-0598,C,Brasília,Normal,Feminino,Moda e Acessórios,Bolsa,221.34,4,44.27,929.63,2024-05-24,20:12:00,Cartão de Débito,885.36,28.0,260.3,10.0
INV-0599,B,Rio de Janeiro,Membro,Masculino,Casa e Jardim,Vaso Decorativo,488.3,4,97.66,2050.86,2024-07-08,19:43:00,Dinheiro,1953.2,28.53,585.11,9.4
INV-0600,A,São Paulo,Normal,Masculino,Beleza e Cuidados,Protetor Solar,437.01,7,152.95,3212.02,2024-12-28,16:47:00,Cartão de Débito,3059.07,30.61,983.2,8.3
